address,balance,tx_count,age_days,is_fraud
0x4c609a7a90e0ff7f418124389c0bbc25879acdeb,0.0,20,240.27155285823676,0
0x710346ac432f80ef39cf27b1aed614b22cc4bb33,0.0,20,101.80369250831505,0
0xb23360ccdd9ed1b15d45e5d3824bb409c8d7c460,5799.660500769593,20,1583.2564381171348,0
0x4cdc1cba0aeb5539f2e0ba158281e67e0e54a9b1,0.013541267,2,3088.4144653788294,1
0x4Bf722014E54AeAB05fcF1519E6e4C0c3F742e43,0.0,20,3009.0418368316964,1
0x773cbc63f567d1cb421df7a06668867b6baff5b2,0.00045636873918128,9,144.10344930483512,0
0x0ae775637e63Fa95855246Fd82e96802D05883Fc,0.0,20,3005.1704600685257,1
0xaa0e9a1e2d2ccf2b867fda047bb5394bef1883e0,13.694064225552005,20,887.5615758490286,0
0xA35e3534917E471540345733B8f23e7bAd54681b,0.0,0,0.0,1
0xae53f838e9b2db9cde9bbcae0ae51b3d925f0bd4,1.642796442e-06,20,136.42534866963823,0
0x86dDF5b305B9081fB5208e903EDeB013510997cd,1.9207e-05,15,2848.5708752536057,1
0x9f4350c00156c52445f119a72005e8591af6cfd0,0.002126204777964272,5,39.22006391350594,0
0x6D8A1BC0AE09aE5cFd4a7A2a59194598734CEea5,0.0,9,3014.9406378481867,1
0xda657e9fa116900fab8178e5580a3a6cedd89f3c,0.0,20,3069.2669906540077,1
0xa726a64b66f4bd53c1c5e355cb635f7060834c04,0.6221099852489524,20,147.33347131977203,0
0x22764DE8f82F2D2a90e0cCCa4556A2a5114B6461,0.0,2,1902.057335712827,1
0xea7380369af53598a55b4622909cd9633e0ae7fa,0.0,0,0.0,1
0x17fb4a31b8a468cd5be0ea6e037781eb5f19643e,0.8795550439692092,20,540.0488092197091,0
0x19fb7020381fe9197bf841d5034D5467FE5a3C93,0.0,20,2656.718812152989,1
0xAF31bf4Fa017768E6426308Cf17E16d633700265,0.0,11,3024.2444049116857,1
0xD0cC2B24980CBCCA47EF755Da88B220a82291407,0.23245826714294687,20,3108.385063820462,1
0x143494359bBACC878308075C1c9FA05fcda96651,0.0,2,3045.8453300393594,1
0x7df62d9765907bb0b72a2ed8f46078dd34054257,2.51269616155e-07,20,58.77900777661966,0
0x6cF481C7090D88CA6F1Fa3C9FFD0911Ef5359808,8.498e-05,3,2777.6483043214403,1
0xdf8626254d07cf2b2e174f4e9509067418eefe7a,7.3857640220426e-05,17,1521.6961225563205,0
0x79d14553d6b3484f5612272b43c219a882415d33,20.935535162054645,20,50.24190206112133,0
0xb7718a86eac752a4803a049ff86dca6d8bd8cc2f,0.000638830740633485,20,827.0909945303588,0
0x57b818a1070373e21fcedf48d4368e1703c75852,0.0,2,3068.1636661439416,1
0xF193a9aFb00715AaCF7ca9Ebffafe02C77517C2E,0.0,20,2646.9866277485617,1
0x8385e4fb3a0d378b44e4c648e5657565a9beeb78,0.01,20,124.48793099406141,0
0x86d38dbde80fe6a947565967f41cf958cc271548,0.0,0,0.0,1
0x6782b57673d53ec0d035d7eddbdfe886d0c53d9d,2.23333604235e-05,6,23.962172295089673,0
0x8cF893F11f6037B14f0f827B9ed6AEef38931Fb4,0.008139,20,3039.3984160756736,1
0x08389B19ad52f0d983609ab785b3a43A0E90355F,0.000559,20,2883.032671204648,1
0x0Dcc89F3091d3EF66E00Fb595Ed0FaFEf4434192,0.0,0,0.0,1
0x893676c4A94F6EcdC33a18438BBdCfE9e6c68a9a,0.0,0,0.0,1
0x425f473795b15fae7310cfb3b4ba8e0bfeffc421,0.28014793341430366,20,1341.3960980553566,0
0x2315314c5Cadb895C2c9982b847FD6f6A32D6129,0.0,2,1902.038099446799,1
0x2268751eAFC860781074D25f4bD10DED480310B9,0.000384004558978207,20,3073.449787737167,1
0xBC83D48Dd0cd9c3F47Bab6436DeFeB334B563f4C,3.3e-05,14,2863.430826199466,1
0x05Dd62c007CDe143B402fA5Da3937C40c70b4B14,0.0,20,3039.5260973175727,1
0x3c1b69b62fa0905838923578b45a1c6c42159820,0.0,20,434.29344179017676,0
0x4423b4d5174dd6fca701c053bf48faeaaaee59f0,0.5322848798435228,9,3107.479066984496,1
0x4Bf722014E54AeAB05fcF1519E6e4C0c3F742e43,0.0,20,3009.041642355618,1
0xbcc6c0fef89b87a12773db7a9a8ecbccccdb7aff,0.0,20,3043.1212651243445,1
0xb5879bf4a37c6ed9d86a6f2d8aab7939b21687cd,0.0014358,9,2877.031362375548,1
0xEeD7072FCF46733833249D1E979c44fE4F2a23a2,0.0,0,0.0,1
0xD5cE086A9d4987Adf088889A520De98299E10bb5,0.0,2,1902.0034729316142,1
0x2edecb91091324e0138ebbbaed48ce1b2a050428,0.0584371509414489,20,169.27281618132085,0
0xa22f1ac02b5fc04f2e355c30aebfd82a7465b250,0.12737757493903631,20,1934.9128225248003,0
0xfb6E71e0800BcCC0db8a9Cf326fe3213CA1A0EA0,1.00004,10,2782.5485526222624,1
0xa2fd33d32d6e6edf8f78b593df450d1588c4aa22,0.0,2,23.93498407214604,0
0x43f030a549f780d1af59a782eaadce4dec7ba183,0.0,2,2868.5968218474864,1
0x016606acc6b0cfe537acc221e3bf1bb44b4049ee,36.6104143054642,20,1341.4051353131124,0
0x300d4fbdb7ef38488eb9338982686e04ba426715,0.0,0,0.0,1
0x89C98CC6D9917B615257e5704e83906402f0f91f,0.0,20,3091.870597855962,1
0xd462ebe3ebf1595835b72e7aedf278e570dfe732,0.0,20,348.2045487251105,0
0x7613a475b7fE61775f579Bc148300C8171EcCaE9,0.0,0,0.0,1
0xac27ef97191a4f4eac99abc0170866a2b28677bb,0.008758279418624075,20,802.8539996330882,0
0x43605d68015b0a4df59e20afc77c9413665eb8dd,1.3448656155020902,20,518.2203942973553,0
0x8c38a4e5104a2925d9e23d5f269afd1c2e09b8f9,0.0,16,2883.5038793178014,1
0x16a119940587526e6d6584017fe36737f4f7f38b,272.0224655191355,11,82.01802446793074,0
0x7c57981AF4cee87567774B53F9da1bFCeb8B944b,0.0,3,3006.2616179808947,1
0x2A7D04018D7295D8069Ec9721eE415c4Bdc57909,0.0,0,0.0,1
0x6834d3096793d0731348f1581ae1b20c9b79e26a,0.0,6,2872.0163957371674,1
0x42A777E0F24390E7ed461a7AF325526e53ac57d9,0.00025262,3,2785.6601935410804,1
0xd055610c2d5151aDb3eaF994e08aBe45DeE936E0,0.0,0,0.0,1
0x72b59c7ff61130f4923e2da6af27d562dd64191c,0.0,0,0.0,1
0x9c20958d7d1d43d3679bf2243af9177f75774626,0.0,16,685.8961665019034,0
0x801D03f4d053242aFbc2949c141BAB4270Ca6707,0.0,0,0.0,1
0x1b42BF30CD988Ad20500cE47ccE52098576Ec2a2,0.0,2,3020.4357346735424,1
0x5b14303d133bee54178121baca9626377dd83227,0.01,20,124.48665496707791,0
0x458c2a06ba8dc3def078513ad98e9da8ced39e02,3.4231102415923127,20,511.4601491429657,0
0xecb6ffaC05D8b4660b99B475B359FE454c77D153,0.0,2,1901.988437594537,1
0x6506827D91659e871fc7267160ba1C3407195270,0.0,20,3066.0023656247886,1
0xCbCD4b518890429C0Ffef3d782eD99b3ADFF009b,0.0,20,3063.4977809361562,1
0x00e01a648ff41346cdeb873182383333d2184dd1,0.24222868506637338,20,3116.2523972075514,1
0x91d40e4818f4d4c57b4578d9eca6afc92ac8debe,122.90112340180673,20,338.378817259145,0
0xa465fc3e6bfc215aaece5e43035ac740ebe9d220,3.527524875e-07,20,335.633910678385,0
0x101c55c14bbde713d4c718b67256133bac8126c6,0.0,0,0.0,1
0x943DB403251105195F56cE69c7c48A6320475AB1,1.0745e-05,4,3006.048214063291,1
0x8b5606469e21c75edd7c74d1c7a65824675d9aff,1.0356559141772315,20,240.22713550637442,0
0xcdd1c19dcc3f473eaef6edb0a28e1e796d6e1767,0.0,20,3129.6663387682784,1
0xB4c9d8A5812a024BDb177991af256dA144776033,0.0,0,0.0,1
0xa2a6ceadcb7db611f618ebabfe6de5763953b7c7,0.0,0,0.0,1
0x1190a8d330e8c2d477c1e407b16ccd2a03214e52,0.0,20,24.070864861121883,0
0x46340b20830761efd32832a74d7169b29feb9758,37467.44933873121,20,2610.3988624735425,0
0x30ec8aea2ab3d5000da703912193294a81430cc8,0.006771648066959219,20,313.3077344190826,0
0xe4fa5149306b12d51dc0d04e5e95bc9704ccaad7,0.0,20,3100.2946856662275,1
0x3518e840cdef3a2979b7b5bce43d150687439733,0.03382758930239033,20,90.67050319796911,0
0x8cF893F11f6037B14f0f827B9ed6AEef38931Fb4,0.008139,20,3039.398254001011,1
0x9ae6b9a7713f07fe58fb27bf2a4e35dcaf5dc515,0.0,20,26.500717102010494,0
0x181c71726f12ce2514e8b93019eb22645a79f966,0.0,20,2935.1931940485756,1
0x3810bd434103f1d0618b909ba14e4d2d707d79f7,0.000611544629484039,2,2890.3830827566762,1
0xd4f69d02ef082f612558588d103994a7e3cf29c9,0.011395901617181231,20,1027.6467423260185,0
0x01929012b6f7cea8b1d94e8fa662e91c12749e72,0.0,20,31.493650952867334,0
0xc8ce1c3ac9549d479a90a6a89155b9b94e54d9ba,0.0,0,0.0,1
0xBa83e9Ce38b10522e3d6061A12779B7526839eda,0.001790658,20,3128.062072504775,1
0x56f0e244ea07e894170731285daf8cf4864e368e,0.015954613753272034,9,2891.3187957926343,1
0x01f32761539cfe682f202448088747891e8a263a,0.0,20,1141.7654619901102,0
0x2f77f4523a13138b472Ac6fAeF624ccE68DA2c46,0.0,2,1902.0444392405561,1
0xbea55f0f48d8ebb64610beea711e6988eea34b5e,0.001659633801080466,20,1725.8161049714822,0
0x974caa59e49682cda0ad2bbe82983419a2ecc400,7990.221152773843,20,1263.9791561637514,0
0xa153a6eF80fb5d60de18688bdC82684d48FC8De1,0.0,9,2649.8851523647236,1
0xd7062d034214d324bbe1650de93468d8f429acab,8.1399900135494e-05,20,168.18856530307067,0
0x0e3e59824b920e63911eadbb49d714ce90376a6f,0.824165986557368,20,840.4138900975965,0
0x604d23a2ebb002df6fdc77b82da716222ca43b8b,6.835111722742774,20,916.6351001693446,0
0x828d76e33b9db71538b167a1e3cc988ba9ac4b22,36.38383201404219,20,78.56062378546706,0
0xf0cdac24ee738fac3f9dee440361b4e7deb86302,0.00044676366132316,11,291.45853271035685,0
0x0e183f1d7286cc260761d15fc07514a39b5a36c2,1.549546241736054,20,97.0550384591713,0
0x2602b94c131233e0d432d93af72ae9a1a1a76937,0.006837048980451028,20,197.6756995652202,0
0x4999924fD714092FE92cA9A792a8549f798c1Dc2,0.0,0,0.0,1
0x68a91eba9c82b475091077e16357bb2dded479f4,3.4e-05,4,2853.4023212212464,1
0xa5bce6aa7fbbc6accc5befad4b66aab7b4aceced,0.0,20,1043.3582456469785,0
0xfe0c760cbcb9da239b9ba805f0aeaed3be84f65a,1.1117951126872374,20,1166.5225495317661,0
0x559432e18b281731c054cd703d4b49872be4ed53,60.884033778911565,20,338.37884465541003,0
0x05738c8841be3b401846aa8b19734e2402387c44,0.0,20,239.07626847099928,0
0xdd281b8dd78b94daf8bfb91af376601cfbb4efb8,0.0,20,31.49362458511359,0
0x0e04298d9eaffaf538fe04b4cd525b6d1b64c3ca,0.0,0,0.0,1
0xef6805af393c34fe772f8d827a5d26685215612a,0.0,3,3022.294082433283,1
0x44A7fF01f7d38c73530C279e19d31527Bdcf8c78,0.0,20,3072.4250494852,1
0xedf202629bb7e9f72d4c62c325d198513fa7a3d3,0.091071774,4,3127.341271939573,1
0xc066ac5d385419b1a8c43a0e146fa439837a8b8c,9.18460456538005,20,450.309271566109,0
0x35ad1cb9a39de486cebcce3cf51661fd6c848193,0.0,4,2882.289810171897,1
0xbca6294a6c80ee0f20173547b8d85d4948a0cb39,0.00091549326374392,20,2861.6807597245,1
0x9A95f2Ca24d1dCb01048E0623f63F9D174237dEb,0.0,2,3014.1201918152333,1
0x71108Be9C232722Dd6839A6fbaD171cf44d3FfAf,0.0,0,0.0,1
0x84f789f7c5a0d60bff758c6a0e01bcbe96741c7c,0.0,18,24.464344855053007,0
0x4a0d27a1044dd871a93275de5109e5f5efc4d46e,0.0,20,3095.076887573139,1
0x00e01A648Ff41346CDeB873182383333D2184dd1,0.24222868506637338,20,3116.2521309033477,1
0x8A46Aa04725b2E2029bdCb924D671Fd6a9c11daB,0.0,20,3009.5723603539723,1
0x8c8d7c46219d9205f056f28fee5950ad564d7465,114.50297555759673,20,1696.60591226301,0
0xe24897a4dff0e589f78414dfa6dee349d04b6df0,0.004993535447876192,20,123.48720785190937,0
0xc4b51a247514901faf1b6b1da9f0836066e64407,1e-05,1,3065.0097752700276,1
0xf5213a6a2f0890321712520b8048d9886c1a9900,128.17530891943363,20,993.6885561181688,0
0xaa9dbc3f333014ef8290cea2c3b4ee51a7372547,0.0,1,23.936229180762613,0
0xbc60577bd7e2119d7750b353a84682d780087272,1.1847852711305449,20,176.09396036212644,0
0x4976a4a02f38326660d17bf34b431dc6e2eb2327,17696.49566021395,20,1602.6216712142223,0
0x1c2FB401D3Dc4fd8131ccFc4589F281D58921402,0.0,0,0.0,1
0x91bfa6747b342a89c9cf1baba9423a47ea9f6e41,0.0,20,26.49890130293038,0
0xe344e4b209e8eabaa2a6ddd1b0aa120b7599af25,0.0,20,2869.495322328795,1
0x0ceb71749c0e5e5ec5f4541fc4f7b958b9d63bbb,0.000995232448121236,20,1617.7277202835928,0
0x061143c22bebb4be870747411a7f53beaa1c4b40,0.01681074,20,258.38979934153457,0
0x2056d2e97cc9ad78cf527b382495a8b9704ce011,0.0001432676560188,17,2896.6345402606216,1
0x52bdb8b7197a007d5aa50194342bd178b84860ac,0.002934718045678623,20,511.5067010941991,0
0xb5414bace31e26688def448c6de3f8681266ac15,0.04674910554166276,20,192.4364894319905,0
0x49915a20a62a75cbc6602cb144c622588f4ac439,4.02609322835e-06,2,23.938106035628806,0
0x109e89ebaea9a1d49409e32f9308e94c9368177b,0.000524761889942472,11,25.756941781998783,0
0x86c3769ed737c5731c938a34abffca6eb602361a,3.2127746569535e-05,20,151.98714609230834,0
0xe4faeef4002c200d9d4f1d381ccb5fb679d1c437,0.0,12,2814.906450799756,1
0xdb21509547c82b69e714bf3a761e6d64f0f91cd0,0.0,20,2893.926578942297,1
0x8afaacdfaab4a6938a2da1705a6a2679bfc74e63,0.1369365883816718,20,598.2356523009638,0
0x7CBC4E0D168744912C5Afc081499145BBDc51e69,0.00474,20,3069.32441373505,1
0x66020473a45a3cfebcaf42f7d07aac819df639d4,0.005233393179897521,15,64.36958553423484,0
0x1c727a55ea3c11b0ab7d3a361fe0f3c47ce6de5d,4195.020405044538,20,1455.4973202669373,0
0x6D0b90eA2951ca5ad3ABdb606e4146e9765f1ee4,0.0,20,2952.876090253398,1
0x3e5ed0c46bb2431a37d9693a8334ad3a986e5452,0.00999900135025,20,133.2691152591755,0
0x5d3f32f4b2e99fb79d2f6a1cbf3aa7390f8fc751,0.0,20,3060.4432819599797,1
0x1259d53e741946a988ccbf44b21add935b3d1691,0.09998960983214619,20,42.7494161249642,0
0x95051da35b08a04f33aca530cd95a74b0fd3bc81,0.0,20,49.02869823915263,0
0x64bd83be58924106695ca923b159cbebb20628bd,1.197005419346827,20,414.12811658573924,0
0x5D840DB230c397AcC22ab28053d1a1fF7f14583E,0.0,0,0.0,1
0x4e556877e96fdf3bef67c81ef72e20ab29a9aebf,0.0,11,2870.202001363555,1
0x9c31ab0895a1d6d43fcf95bc67403f9973efa618,0.005610490620063511,20,49.325918219125384,0
0xEeF2a09be2A136bBa76F04CF056E36947DBf0b0C,0.0,0,0.0,1
0x15f4a5d5bbc071fc20bd60b9b7d81aaa8a1142ab,1e-06,7,2910.22808828674,1
0x2b065809f6ec6df32878bcd26711a0e2bcf59c26,0.0,20,3129.667573627893,1
0xfbfd2db5342a237319fcea648eeab82896581838,0.0,20,24.231316591142505,0
0x4ac7250ddf82df83bff5cb3ab6bcab3c07cfb8fa,4.587932477729546,20,259.8120977425575,0
0xd3d7c71e4c5b1ff2f42fbb9b4a21f3373aa8b3b0,0.0,5,3024.3579994512847,1
0xadab9c78e6ffb65b4e4827fe83aba9d84260b2e5,0.9828172341071467,20,345.4957294487788,0
0x05a94a8dd7eb1ba5b1114cc5ef18855a221ac317,0.9560430282790646,20,735.0920328224037,0
0x651641299c7ec0aa44ad7ed9b7e12702fed2022f,42.77382618868413,20,225.585195525192,0
0xd437f3372f3add2c2bc3245e6bd6f9c202e61bb3,1.3658868973279228,20,204.2667759711047,0
0xa2896b45f8bD313B777F1027724da1b5F2205A58,0.0,0,0.0,1
0x5ddD20aC4bACFf3f148aF4C8C24194a1C102CfE5,1e-15,1,1364.8620186078465,1
0x7C203685291149D5dAd4308781F42A6B945dF4E1,0.0,0,0.0,1
0x64c5971dd27ff063ee4bc5e4c231febd9fc228cd,0.0,0,0.0,1
0x3853ba76ec6ae97818e2d0e0839c9eda6c396690,0.24405543576721117,20,3047.077372014608,1
0xc28F50625CfE028Ab1A3458C7cEbCf9657Ff1438,0.0,2,1902.0514707076109,1
0x6B5C35d525D2d94c68Ab5c5AF9729092fc8771Dd,0.0,2,1902.0061724475356,1
0x29e225d888cf11c5e67613bffd30bcf071eb3d4a,0.0,20,2970.627940789221,1
0x82fab289311422664a26864322bf88eabf5b4131,1.38900039377728,20,894.3173046946719,0
0xab0771e21a6f7f8659a1ee3ecd0c4b17f6815eed,0.002182280446036427,20,56.95112965353109,0
0xfbc79A80ffA84253611e8f9A82F18e9E93Ceee81,0.0,2,3003.568764628409,1
0x06cef7413526b3023c0b2a6c4e4caa3612e9ac16,0.0808147974086152,20,294.34778823428405,0
0xceddcbf7aa64f490bf0e1b5e1d03380326e780b3,4.150747828632536,20,135.51433447090287,0
0xbe3364dfb8158A3e452FF96AEb247BF3f5F019B5,0.00958,8,3059.1487138435136,1
0x9941241fb469024a5cc9cb94db1e5866a70694b9,0.011705537771656394,20,1625.2178184807494,0
0x3639b8B8edA816B2cb62b65159A183972a3cf863,0.0,11,3024.453954682731,1
0xa5269a0622853d87f8c63b6cc23bfbeefe35f1f7,0.0,20,25.400274670212358,0
0x73bb594368ddB778972C6f30b41437C897419C37,0.0,1,2801.5155172353902,1
0xd48852cfb943fa96241ef18f22691032187732fa,0.0,20,26.61845580458089,0
0xc5969b5ddbea7c9e2218784c9ca4cd24d09aefed,0.0,10,33.92146170788341,0
